station_id,timestamp,DO,pH,conductivity,turbidity,BOD,nitrate
STN_C,2025-05-31 17:00:00,5.57,7.13,430.38,17.59,10.22,10.75
STN_D,2025-05-31 17:00:00,4.53,7.1,501.45,24.2,12.0,12.79
STN_A,2025-05-31 18:00:00,6.61,7.45,327.72,6.56,5.5,5.29
STN_B,2025-05-31 18:00:00,5.31,7.19,368.7,14.57,5.39,6.45
STN_C,2025-05-31 18:00:00,5.42,7.16,441.71,18.85,8.89,10.46
STN_D,2025-05-31 18:00:00,4.3,7.03,520.44,24.2,12.83,13.13
STN_A,2025-05-31 19:00:00,6.7,7.43,319.48,9.85,4.29,5.37
STN_B,2025-05-31 19:00:00,5.72,7.25,382.91,10.75,6.21,7.21
STN_C,2025-05-31 19:00:00,4.8,7.19,471.93,20.14,8.95,10.2
STN_D,2025-05-31 19:00:00,4.3,7.05,517.57,25.42,12.38,12.43
STN_A,2025-05-31 20:00:00,6.45,7.48,377.53,5.44,3.58,4.73
STN_B,2025-05-31 20:00:00,5.48,7.46,379.58,11.85,6.59,6.74
STN_C,2025-05-31 20:00:00,5.38,7.06,470.96,18.3,10.2,10.46
STN_D,2025-05-31 20:00:00,3.76,6.9,544.81,24.62,10.68,12.79
STN_A,2025-05-31 21:00:00,6.43,7.52,307.75,7.93,4.97,4.81
STN_B,2025-05-31 21:00:00,5.68,7.35,392.01,12.0,6.6,6.77
STN_C,2025-05-31 21:00:00,4.65,7.19,435.07,17.19,9.28,10.67
STN_D,2025-05-31 21:00:00,4.51,6.98,542.39,24.63,11.89,12.14
STN_A,2025-05-31 22:00:00,6.67,7.56,298.29,7.03,4.06,5.41
STN_B,2025-05-31 22:00:00,6.13,7.34,370.17,14.14,4.4,7.77
STN_C,2025-05-31 22:00:00,5.95,7.2,441.24,18.52,8.16,9.52
STN_D,2025-05-31 22:00:00,4.8,7.09,525.61,23.3,13.97,13.43
STN_A,2025-05-31 23:00:00,6.73,7.47,310.94,6.8,6.07,4.58
STN_B,2025-05-31 23:00:00,5.96,7.34,369.42,12.11,5.75,7.01
STN_C,2025-05-31 23:00:00,5.36,7.15,427.01,17.62,8.99,9.93
STN_D,2025-05-31 23:00:00,4.68,7.14,512.42,26.61,13.7,12.7
STN_A,2025-06-01 00:00:00,7.0,7.51,320.87,5.66,4.8,4.87
STN_B,2025-06-01 00:00:00,6.64,7.39,397.12,12.86,6.7,7.47
STN_C,2025-06-01 00:00:00,5.55,7.16,456.83,19.14,9.08,10.56
STN_D,2025-06-01 00:00:00,4.67,7.11,537.26,25.47,12.0,13.64
STN_A,2025-06-01 01:00:00,7.49,7.56,296.38,6.94,4.91,4.81
STN_B,2025-06-01 01:00:00,6.45,7.38,393.14,12.89,5.58,7.61
STN_C,2025-06-01 01:00:00,5.99,7.26,453.74,23.65,7.96,9.92
STN_D,2025-06-01 01:00:00,5.02,7.22,516.23,26.82,11.64,13.38
STN_A,2025-06-01 02:00:00,7.41,7.49,331.98,10.28,4.03,4.52
STN_B,2025-06-01 02:00:00,6.46,7.44,394.9,10.79,6.63,7.44
STN_C,2025-06-01 02:00:00,5.99,7.34,454.47,17.29,9.06,10.13
STN_D,2025-06-01 02:00:00,5.0,7.03,522.08,25.48,12.06,13.12
STN_A,2025-06-01 03:00:00,6.98,7.37,316.28,6.09,4.38,4.45
STN_B,2025-06-01 03:00:00,6.63,7.44,369.03,13.6,5.18,5.68
STN_C,2025-06-01 03:00:00,5.58,7.38,446.06,19.72,9.08,10.81
STN_D,2025-06-01 03:00:00,5.0,7.19,532.04,23.19,11.27,12.94
STN_A,2025-06-01 04:00:00,7.47,7.52,337.18,9.52,4.04,5.36
STN_B,2025-06-01 04:00:00,6.94,7.55,387.62,11.22,4.77,7.19
STN_C,2025-06-01 04:00:00,6.4,7.39,454.87,17.41,9.83,9.43
STN_D,2025-06-01 04:00:00,5.14,7.06,535.06,22.64,12.42,14.49
STN_A,2025-06-01 05:00:00,7.5,7.51,313.82,5.83,3.38,4.66
STN_B,2025-06-01 05:00:00,6.53,7.5,338.38,10.23,6.55,8.35
STN_C,2025-06-01 05:00:00,6.21,7.22,462.84,19.73,8.49,9.58
STN_D,2025-06-01 05:00:00,5.86,7.1,546.39,25.94,13.12,13.7
STN_A,2025-06-01 06:00:00,7.71,7.5,330.95,10.0,3.9,3.9
STN_B,2025-06-01 06:00:00,6.4,7.37,374.35,9.99,5.59,8.31
STN_C,2025-06-01 06:00:00,6.35,7.34,467.1,16.17,8.34,10.16
STN_D,2025-06-01 06:00:00,5.19,7.16,529.41,26.51,12.52,13.78
STN_A,2025-06-01 07:00:00,6.58,7.75,332.35,7.56,2.91,4.99
STN_B,2025-06-01 07:00:00,6.54,7.59,390.28,11.13,4.97,6.95
STN_C,2025-06-01 07:00:00,6.38,7.33,429.05,17.31,9.88,10.01
STN_D,2025-06-01 07:00:00,5.36,7.34,504.08,26.78,11.76,12.87
STN_A,2025-06-01 08:00:00,7.38,7.61,329.27,7.86,4.64,5.18
STN_B,2025-06-01 08:00:00,6.56,7.38,389.6,12.55,5.56,6.24
STN_C,2025-06-01 08:00:00,5.85,7.12,464.72,17.93,9.31,9.85
STN_D,2025-06-01 08:00:00,5.86,7.24,514.54,24.58,11.59,13.01
STN_A,2025-06-01 09:00:00,7.36,7.59,316.05,10.27,2.49,4.74
STN_B,2025-06-01 09:00:00,6.86,7.58,383.05,14.34,7.46,6.88
STN_C,2025-06-01 09:00:00,5.7,7.2,428.7,16.25,8.34,9.4
STN_D,2025-06-01 09:00:00,5.56,7.13,499.27,24.51,12.3,12.94
STN_A,2025-06-01 10:00:00,7.08,7.4,333.75,7.57,3.05,5.03
STN_B,2025-06-01 10:00:00,6.4,7.46,418.43,10.97,6.69,6.9
STN_C,2025-06-01 10:00:00,5.73,7.35,452.82,20.51,9.05,10.91
STN_D,2025-06-01 10:00:00,5.05,7.09,526.66,25.27,11.03,13.21
STN_A,2025-06-01 11:00:00,6.8,7.59,310.14,7.55,3.28,5.7
STN_B,2025-06-01 11:00:00,6.55,7.6,399.0,11.43,4.86,6.72
STN_C,2025-06-01 11:00:00,5.68,7.08,437.36,19.62,8.41,9.57
STN_D,2025-06-01 11:00:00,5.18,7.08,520.28,25.68,11.6,13.56
STN_A,2025-06-01 12:00:00,7.1,7.52,342.77,9.42,3.88,4.64
STN_B,2025-06-01 12:00:00,6.34,7.39,379.22,11.26,6.13,8.03
STN_C,2025-06-01 12:00:00,5.8,7.21,468.67,19.19,8.83,10.06
STN_D,2025-06-01 12:00:00,5.17,7.12,526.49,23.22,11.68,13.06
STN_A,2025-06-01 13:00:00,7.11,7.62,306.59,7.17,4.45,6.37
STN_B,2025-06-01 13:00:00,5.87,7.21,382.56,10.07,6.55,7.57
STN_C,2025-06-01 13:00:00,5.4,7.14,439.41,18.19,8.04,9.82
STN_D,2025-06-01 13:00:00,4.55,7.09,525.32,27.21,11.31,12.89
STN_A,2025-06-01 14:00:00,6.93,7.49,310.19,6.11,5.58,4.14
STN_B,2025-06-01 14:00:00,5.67,7.36,394.51,10.78,6.64,6.49
STN_C,2025-06-01 14:00:00,5.59,7.21,436.93,19.41,8.31,8.61
STN_D,2025-06-01 14:00:00,4.6,7.08,531.48,26.71,11.27,13.09
STN_A,2025-06-01 15:00:00,6.41,7.43,354.61,7.81,3.31,4.94
STN_B,2025-06-01 15:00:00,6.2,7.37,395.7,14.87,7.54,6.62
STN_C,2025-06-01 15:00:00,5.47,6.99,466.47,15.78,7.86,9.98
STN_D,2025-06-01 15:00:00,4.82,6.95,512.16,23.85,12.22,13.65
STN_A,2025-06-01 16:00:00,6.47,7.36,343.11,9.63,3.47,4.56
STN_B,2025-06-01 16:00:00,5.74,7.39,341.23,14.06,5.81,6.36
STN_C,2025-06-01 16:00:00,5.21,7.13,463.16,19.82,9.38,10.4
STN_D,2025-06-01 16:00:00,4.48,7.07,510.94,24.51,10.84,14.09
STN_A,2025-06-01 17:00:00,6.23,7.49,338.98,5.78,4.21,5.49
STN_B,2025-06-01 17:00:00,5.65,7.19,402.35,13.07,6.13,6.47
STN_C,2025-06-01 17:00:00,4.81,7.12,443.12,18.43,9.4,9.83
STN_D,2025-06-01 17:00:00,4.92,6.94,505.87,25.73,12.48,12.5
STN_A,2025-06-01 18:00:00,6.3,7.28,311.62,9.3,3.06,4.44
STN_B,2025-06-01 18:00:00,5.55,7.39,395.09,8.95,4.67,7.15
STN_C,2025-06-01 18:00:00,4.62,7.2,417.11,16.97,9.27,10.98
STN_D,2025-06-01 18:00:00,4.4,7.02,522.76,26.51,12.35,13.54
STN_A,2025-06-01 19:00:00,6.64,7.49,287.5,5.82,4.64,6.28
STN_B,2025-06-01 19:00:00,5.91,7.28,394.88,14.08,6.64,7.08
STN_C,2025-06-01 19:00:00,5.13,7.12,469.98,18.73,9.45,10.67
STN_D,2025-06-01 19:00:00,4.4,7.02,549.57,24.15,11.64,12.58
STN_A,2025-06-01 20:00:00,6.56,7.44,291.35,9.55,3.23,5.37
STN_B,2025-06-01 20:00:00,5.91,7.09,344.59,10.42,7.04,5.98
STN_C,2025-06-01 20:00:00,5.5,6.97,417.31,18.55,9.07,9.04
STN_D,2025-06-01 20:00:00,4.11,7.04,514.53,26.03,11.83,13.69
STN_A,2025-06-01 21:00:00,6.2,7.48,301.08,8.56,4.61,4.46
STN_B,2025-06-01 21:00:00,6.06,7.38,387.6,10.98,5.81,8.13
STN_C,2025-06-01 21:00:00,4.98,7.14,447.0,18.61,10.22,9.75
STN_D,2025-06-01 21:00:00,4.66,7.09,515.13,23.83,12.18,13.11
STN_A,2025-06-01 22:00:00,6.16,7.39,330.99,7.43,4.47,4.47
STN_B,2025-06-01 22:00:00,6.09,7.36,384.59,11.54,6.23,8.24
STN_C,2025-06-01 22:00:00,5.48,7.27,447.51,14.22,9.7,11.28
STN_D,2025-06-01 22:00:00,4.69,7.01,521.44,26.85,12.21,12.7
STN_A,2025-06-01 23:00:00,6.48,7.53,367.08,6.35,4.6,5.51
STN_B,2025-06-01 23:00:00,5.84,7.44,410.64,13.53,5.81,6.29
STN_C,2025-06-01 23:00:00,5.61,7.16,459.97,17.65,8.37,10.15
STN_D,2025-06-01 23:00:00,5.12,7.14,515.88,23.33,11.87,12.91
STN_A,2025-06-02 00:00:00,6.89,7.66,315.45,8.3,4.72,5.41
STN_B,2025-06-02 00:00:00,6.74,7.36,370.16,11.55,5.36,7.14
STN_C,2025-06-02 00:00:00,5.65,7.18,458.31,18.97,8.52,10.45
STN_D,2025-06-02 00:00:00,4.56,7.03,541.56,24.76,11.94,14.1
STN_A,2025-06-02 01:00:00,7.09,7.51,306.61,8.8,5.26,5.06
STN_B,2025-06-02 01:00:00,6.82,7.42,368.77,11.37,5.51,7.93
STN_C,2025-06-02 01:00:00,6.07,7.26,414.54,20.32,8.8,9.73
STN_D,2025-06-02 01:00:00,4.93,7.13,526.56,26.73,12.53,13.12
STN_A,2025-06-02 02:00:00,7.04,7.48,325.8,8.9,3.49,4.47
STN_B,2025-06-02 02:00:00,6.79,7.42,362.59,10.68,6.52,8.05
STN_C,2025-06-02 02:00:00,6.16,7.1,448.66,19.33,7.92,11.07
STN_D,2025-06-02 02:00:00,4.61,7.2,514.85,25.43,12.17,12.58
STN_A,2025-06-02 03:00:00,7.42,7.56,328.85,7.13,3.91,5.44
STN_B,2025-06-02 03:00:00,6.44,7.57,384.53,15.08,5.97,7.27
STN_C,2025-06-02 03:00:00,5.89,7.28,458.44,20.53,10.25,10.57
STN_D,2025-06-02 03:00:00,4.94,7.15,528.87,23.91,12.09,13.2
STN_A,2025-06-02 04:00:00,7.88,7.58,296.51,9.26,4.94,6.47
STN_B,2025-06-02 04:00:00,6.61,7.38,385.39,12.89,6.57,6.86
STN_C,2025-06-02 04:00:00,6.17,7.3,441.66,16.46,8.85,10.06
STN_D,2025-06-02 04:00:00,5.54,7.19,512.42,25.91,12.05,12.69
STN_A,2025-06-02 05:00:00,7.49,7.66,318.77,10.58,5.09,5.42
STN_B,2025-06-02 05:00:00,6.68,7.36,361.86,13.44,5.37,7.35
STN_C,2025-06-02 05:00:00,5.82,7.29,442.9,19.36,9.83,9.13
STN_D,2025-06-02 05:00:00,5.79,7.18,536.39,27.08,11.65,14.08
STN_A,2025-06-02 06:00:00,6.87,7.52,313.83,6.56,2.95,5.72
STN_B,2025-06-02 06:00:00,6.67,7.51,390.25,13.74,7.35,6.58
STN_C,2025-06-02 06:00:00,6.57,7.32,452.63,17.69,9.35,11.03
STN_D,2025-06-02 06:00:00,5.6,7.29,507.06,24.46,12.17,13.41
STN_A,2025-06-02 07:00:00,7.49,7.75,310.12,8.81,4.51,4.87
STN_B,2025-06-02 07:00:00,6.77,7.45,384.54,10.13,7.46,6.96
STN_C,2025-06-02 07:00:00,5.88,7.16,444.79,17.75,9.35,9.98
STN_D,2025-06-02 07:00:00,6.26,7.1,529.32,25.72,11.03,12.91
STN_A,2025-06-02 08:00:00,8.04,7.55,350.42,7.94,4.13,4.88
STN_B,2025-06-02 08:00:00,6.44,7.4,371.01,13.24,6.54,6.88
STN_C,2025-06-02 08:00:00,6.6,7.23,456.97,16.14,9.35,10.42
STN_D,2025-06-02 08:00:00,5.28,7.2,512.96,26.5,12.81,13.37
STN_A,2025-06-02 09:00:00,7.47,7.62,313.95,8.64,4.71,4.98
STN_B,2025-06-02 09:00:00,6.83,7.37,362.33,12.23,5.86,7.77
STN_C,2025-06-02 09:00:00,5.91,7.37,449.71,18.63,8.77,10.04
STN_D,2025-06-02 09:00:00,5.04,7.09,534.06,26.72,12.85,13.77
STN_A,2025-06-02 10:00:00,7.22,7.52,309.62,5.47,4.54,5.18
STN_B,2025-06-02 10:00:00,6.67,7.51,400.92,11.62,6.49,6.81
STN_C,2025-06-02 10:00:00,5.35,7.24,472.01,17.83,8.4,10.34
STN_D,2025-06-02 10:00:00,5.42,7.2,540.44,23.7,13.22,11.88
STN_A,2025-06-02 11:00:00,6.43,7.42,327.31,5.84,3.6,4.85
STN_B,2025-06-02 11:00:00,6.66,7.54,393.64,9.96,6.25,6.89
STN_C,2025-06-02 11:00:00,5.69,7.23,443.15,17.02,8.75,9.69
STN_D,2025-06-02 11:00:00,5.34,7.13,535.26,26.75,13.22,12.35
STN_A,2025-06-02 12:00:00,6.99,7.41,347.66,8.99,3.73,4.92
STN_B,2025-06-02 12:00:00,6.56,7.38,359.75,12.78,7.1,7.06
STN_C,2025-06-02 12:00:00,5.83,7.16,452.0,18.26,8.83,9.54
STN_D,2025-06-02 12:00:00,4.69,7.05,513.22,24.9,12.22,13.19
STN_A,2025-06-02 13:00:00,6.75,7.48,307.26,8.4,2.86,4.5
STN_B,2025-06-02 13:00:00,5.87,7.34,384.45,12.37,6.33,7.59
STN_C,2025-06-02 13:00:00,5.53,7.1,450.56,16.71,8.84,10.35
STN_D,2025-06-02 13:00:00,4.73,7.13,520.23,22.84,11.79,13.49
STN_A,2025-06-02 14:00:00,6.8,7.37,313.2,8.42,3.69,4.91
STN_B,2025-06-02 14:00:00,6.13,7.51,384.76,13.15,5.4,6.36
STN_C,2025-06-02 14:00:00,5.1,7.15,453.51,18.83,9.82,10.86
STN_D,2025-06-02 14:00:00,4.04,6.98,545.06,25.63,12.02,11.77
STN_A,2025-06-02 15:00:00,6.17,7.51,313.08,8.93,3.79,6.42
STN_B,2025-06-02 15:00:00,5.94,7.22,388.82,12.22,5.61,7.23
STN_C,2025-06-02 15:00:00,5.57,7.12,435.79,18.42,8.6,10.31
STN_D,2025-06-02 15:00:00,4.94,6.95,492.42,28.55,12.22,12.36
STN_A,2025-06-02 16:00:00,6.18,7.39,324.64,4.49,4.67,4.7
STN_B,2025-06-02 16:00:00,6.32,7.36,393.53,11.76,6.31,7.94
STN_C,2025-06-02 16:00:00,4.92,7.16,458.15,20.15,8.6,9.6
STN_D,2025-06-02 16:00:00,4.83,7.01,506.63,24.37,11.0,13.09
STN_A,2025-06-02 17:00:00,5.56,7.44,296.98,10.01,3.55,4.61
STN_B,2025-06-02 17:00:00,5.84,7.35,380.64,9.68,6.21,7.06
STN_C,2025-06-02 17:00:00,5.09,7.16,438.51,16.41,9.6,8.94
STN_D,2025-06-02 17:00:00,4.51,6.92,541.15,22.93,10.96,14.51
STN_A,2025-06-02 18:00:00,6.79,7.35,301.57,6.72,4.4,5.28
STN_B,2025-06-02 18:00:00,5.69,7.45,368.32,9.28,8.25,7.66
STN_C,2025-06-02 18:00:00,5.05,7.13,451.92,15.68,9.1,10.37
STN_D,2025-06-02 18:00:00,4.53,6.82,522.93,25.81,12.07,12.38
STN_A,2025-06-02 19:00:00,6.82,7.41,316.9,7.88,2.94,6.29
STN_B,2025-06-02 19:00:00,6.17,7.26,351.26,12.9,6.71,7.15
STN_C,2025-06-02 19:00:00,5.03,6.98,459.09,15.59,9.33,10.55
STN_D,2025-06-02 19:00:00,4.34,7.0,482.29,23.72,11.73,12.14
STN_A,2025-06-02 20:00:00,6.86,7.36,313.14,10.79,4.93,6.17
STN_B,2025-06-02 20:00:00,6.26,7.38,368.08,9.9,6.75,6.79
STN_C,2025-06-02 20:00:00,4.48,7.16,453.59,16.16,10.23,9.59
STN_D,2025-06-02 20:00:00,5.15,7.13,535.27,24.2,12.25,13.27
STN_A,2025-06-02 21:00:00,6.47,7.44,346.1,7.07,4.48,4.77
STN_B,2025-06-02 21:00:00,5.49,7.43,386.18,13.59,5.35,6.74
STN_C,2025-06-02 21:00:00,5.38,7.2,468.01,17.96,9.52,11.19
STN_D,2025-06-02 21:00:00,4.44,7.07,517.93,25.43,13.22,12.76
STN_A,2025-06-02 22:00:00,6.41,7.53,342.76,5.93,3.84,5.3
STN_B,2025-06-02 22:00:00,6.08,7.37,381.14,11.01,4.06,7.1
STN_C,2025-06-02 22:00:00,5.3,7.04,439.92,19.45,8.96,10.23
STN_D,2025-06-02 22:00:00,4.34,7.11,553.48,25.9,12.46,13.26
STN_A,2025-06-02 23:00:00,6.59,7.57,318.29,10.7,5.54,4.79
STN_B,2025-06-02 23:00:00,6.41,7.34,397.56,10.79,6.3,7.43
STN_C,2025-06-02 23:00:00,5.72,7.11,456.96,18.44,8.21,10.81
STN_D,2025-06-02 23:00:00,5.27,7.09,518.12,24.56,14.14,13.68
STN_A,2025-06-03 00:00:00,6.7,7.39,313.71,7.48,4.32,5.14
STN_B,2025-06-03 00:00:00,6.66,7.2,388.18,13.46,4.68,6.59
STN_C,2025-06-03 00:00:00,5.47,7.26,443.91,18.06,8.48,10.15
STN_D,2025-06-03 00:00:00,4.73,7.04,522.22,26.41,12.32,12.98
STN_A,2025-06-03 01:00:00,7.35,7.5,318.92,9.87,3.77,4.79
STN_B,2025-06-03 01:00:00,6.67,7.36,398.14,9.21,6.18,6.72
STN_C,2025-06-03 01:00:00,5.85,7.36,432.76,16.01,10.04,9.98
STN_D,2025-06-03 01:00:00,5.02,7.12,514.68,23.75,11.92,12.61
STN_A,2025-06-03 02:00:00,7.47,7.52,339.78,9.12,3.31,4.48
STN_B,2025-06-03 02:00:00,6.5,7.41,369.03,13.38,6.34,7.85
STN_C,2025-06-03 02:00:00,5.54,7.12,439.16,19.73,8.61,11.1
STN_D,2025-06-03 02:00:00,5.01,7.21,519.73,22.18,11.59,13.4
STN_A,2025-06-03 03:00:00,7.26,7.55,317.59,8.34,1.94,4.78
STN_B,2025-06-03 03:00:00,6.43,7.54,391.48,12.37,6.21,5.91
STN_C,2025-06-03 03:00:00,5.7,7.26,448.48,18.11,7.56,10.7
STN_D,2025-06-03 03:00:00,4.96,7.01,531.87,23.75,12.67,12.07
STN_A,2025-06-03 04:00:00,7.23,7.53,326.01,6.78,4.43,4.86
STN_B,2025-06-03 04:00:00,6.55,7.58,409.42,11.57,5.5,7.03
STN_C,2025-06-03 04:00:00,6.08,7.16,434.9,15.86,8.2,10.99
STN_D,2025-06-03 04:00:00,4.66,7.23,514.56,25.48,11.18,12.84
STN_A,2025-06-03 05:00:00,7.77,7.58,341.27,4.03,4.55,5.14
STN_B,2025-06-03 05:00:00,6.37,7.59,368.89,12.46,5.33,6.81
STN_C,2025-06-03 05:00:00,6.31,7.5,436.65,19.99,10.19,10.5
STN_D,2025-06-03 05:00:00,5.63,7.16,505.58,24.41,12.33,12.94
STN_A,2025-06-03 06:00:00,7.19,7.56,315.56,9.41,3.25,5.46
STN_B,2025-06-03 06:00:00,6.98,7.48,384.56,13.9,5.86,6.65
STN_C,2025-06-03 06:00:00,5.83,7.25,461.98,18.03,7.84,10.87
STN_D,2025-06-03 06:00:00,5.36,7.26,529.14,23.87,11.13,12.54
STN_A,2025-06-03 07:00:00,7.34,7.65,348.07,9.46,2.55,5.03
STN_B,2025-06-03 07:00:00,6.12,7.59,377.13,12.17,5.93,7.16
STN_C,2025-06-03 07:00:00,5.9,7.32,435.87,18.55,9.33,10.41
STN_D,2025-06-03 07:00:00,5.37,7.3,547.4,22.82,11.1,13.02
STN_A,2025-06-03 08:00:00,7.22,7.64,327.25,8.57,2.79,5.24
STN_B,2025-06-03 08:00:00,7.31,7.55,379.12,13.05,5.43,7.37
STN_C,2025-06-03 08:00:00,6.05,7.21,453.8,18.18,9.76,10.2
STN_D,2025-06-03 08:00:00,5.41,7.22,522.12,26.83,12.69,12.56
STN_A,2025-06-03 09:00:00,7.24,7.48,342.49,7.07,3.51,6.21
STN_B,2025-06-03 09:00:00,6.49,7.41,390.0,12.11,5.4,7.32
STN_C,2025-06-03 09:00:00,6.16,7.36,453.93,19.45,9.8,9.84
STN_D,2025-06-03 09:00:00,5.79,7.24,541.04,24.91,12.8,13.28
STN_A,2025-06-03 10:00:00,7.46,7.54,311.78,9.97,4.31,5.71
STN_B,2025-06-03 10:00:00,6.15,7.41,372.28,14.07,7.13,7.17
STN_C,2025-06-03 10:00:00,6.01,7.28,435.16,18.21,8.4,9.89
STN_D,2025-06-03 10:00:00,5.1,7.3,522.49,24.51,12.61,12.72
STN_A,2025-06-03 11:00:00,7.85,7.58,283.03,6.91,5.56,5.21
STN_B,2025-06-03 11:00:00,6.31,7.48,356.28,10.66,4.99,6.9
STN_C,2025-06-03 11:00:00,6.23,7.29,457.3,17.13,9.74,9.65
STN_D,2025-06-03 11:00:00,4.99,7.21,518.9,26.49,11.96,13.94
STN_A,2025-06-03 12:00:00,7.05,7.45,311.97,7.79,4.89,6.22
STN_B,2025-06-03 12:00:00,5.87,7.39,398.52,12.04,6.0,7.47
STN_C,2025-06-03 12:00:00,5.22,7.27,454.72,18.42,9.99,10.08
STN_D,2025-06-03 12:00:00,4.93,7.14,489.4,26.69,12.6,13.44
STN_A,2025-06-03 13:00:00,6.89,7.6,323.32,7.8,2.73,4.36
STN_B,2025-06-03 13:00:00,6.1,7.4,371.27,11.78,5.4,7.69
STN_C,2025-06-03 13:00:00,5.41,7.29,446.19,18.66,9.5,10.22
STN_D,2025-06-03 13:00:00,4.46,7.07,488.97,27.59,9.43,13.63
STN_A,2025-06-03 14:00:00,6.7,7.33,324.03,6.46,4.47,5.09
STN_B,2025-06-03 14:00:00,6.14,7.34,400.07,10.6,5.58,7.02
STN_C,2025-06-03 14:00:00,5.34,7.08,420.19,18.66,9.38,11.14
STN_D,2025-06-03 14:00:00,5.05,7.08,509.99,26.81,11.44,13.66
STN_A,2025-06-03 15:00:00,6.14,7.61,304.1,6.64,2.6,4.88
STN_B,2025-06-03 15:00:00,6.1,7.3,366.79,9.95,6.35,7.54
STN_C,2025-06-03 15:00:00,5.32,7.21,431.89,17.17,8.96,10.89
STN_D,2025-06-03 15:00:00,4.95,7.12,531.65,23.94,12.2,12.12
STN_A,2025-06-03 16:00:00,6.72,7.42,350.75,8.51,3.52,4.96
STN_B,2025-06-03 16:00:00,5.7,7.29,379.79,10.64,6.08,5.94
STN_C,2025-06-03 16:00:00,5.24,7.08,429.9,19.21,7.71,10.5
STN_D,2025-06-03 16:00:00,4.63,6.96,516.0,25.52,12.31,13.67
STN_A,2025-06-03 17:00:00,6.66,7.51,337.38,8.29,3.89,5.05
STN_B,2025-06-03 17:00:00,5.74,7.44,368.75,13.82,5.74,7.79
STN_C,2025-06-03 17:00:00,5.36,7.12,454.01,16.46,9.59,10.69
STN_D,2025-06-03 17:00:00,4.84,7.0,553.13,24.65,11.76,13.02
STN_A,2025-06-03 18:00:00,6.38,7.31,303.15,6.29,4.31,6.02
STN_B,2025-06-03 18:00:00,5.62,7.31,368.01,13.11,6.34,7.68
STN_C,2025-06-03 18:00:00,4.82,7.12,446.62,17.87,9.92,9.78
STN_D,2025-06-03 18:00:00,4.29,6.96,552.49,23.69,12.6,12.3
STN_A,2025-06-03 19:00:00,6.58,7.34,322.4,8.59,4.06,5.55
STN_B,2025-06-03 19:00:00,5.98,7.27,387.51,12.47,6.89,6.25
STN_C,2025-06-03 19:00:00,5.18,7.14,444.55,19.71,8.56,10.55
STN_D,2025-06-03 19:00:00,4.22,7.13,526.21,22.79,13.03,13.46
STN_A,2025-06-03 20:00:00,6.52,7.39,307.32,8.88,2.89,4.72
STN_B,2025-06-03 20:00:00,6.1,7.23,359.71,12.91,5.91,8.12
STN_C,2025-06-03 20:00:00,5.1,7.01,467.12,16.13,8.32,9.92
STN_D,2025-06-03 20:00:00,4.54,7.07,534.53,21.26,11.37,13.76
STN_A,2025-06-03 21:00:00,6.3,7.45,340.33,7.87,3.92,5.03
STN_B,2025-06-03 21:00:00,6.36,7.23,406.94,11.79,5.85,6.64
STN_C,2025-06-03 21:00:00,4.93,6.97,468.39,14.8,9.08,9.86
STN_D,2025-06-03 21:00:00,4.66,6.89,507.74,25.84,12.27,12.73
STN_A,2025-06-03 22:00:00,6.71,7.61,336.46,9.58,4.57,5.23
STN_B,2025-06-03 22:00:00,5.87,7.38,409.63,13.51,5.84,5.87
STN_C,2025-06-03 22:00:00,5.6,7.25,441.98,17.12,7.57,10.88
STN_D,2025-06-03 22:00:00,4.55,7.1,503.65,22.95,13.32,12.89
STN_A,2025-06-03 23:00:00,6.57,7.73,334.9,7.04,4.72,4.16
STN_B,2025-06-03 23:00:00,6.1,7.33,386.4,14.61,4.77,8.24
STN_C,2025-06-03 23:00:00,5.72,7.12,435.42,17.05,8.43,9.63
STN_D,2025-06-03 23:00:00,4.25,7.08,531.33,24.27,12.36,13.8
STN_A,2025-06-04 00:00:00,6.48,7.47,297.54,6.02,5.22,4.82
STN_B,2025-06-04 00:00:00,6.47,7.44,390.75,12.35,6.21,6.24
STN_C,2025-06-04 00:00:00,5.64,7.23,436.0,15.02,9.32,10.86
STN_D,2025-06-04 00:00:00,4.4,7.11,486.62,26.1,13.07,13.07
STN_A,2025-06-04 01:00:00,7.24,7.56,305.57,7.93,4.11,5.04
STN_B,2025-06-04 01:00:00,6.57,7.46,377.21,11.17,6.53,7.39
STN_C,2025-06-04 01:00:00,5.81,7.19,433.16,19.14,8.41,9.92
STN_D,2025-06-04 01:00:00,4.59,7.19,501.53,23.19,11.34,13.38
STN_A,2025-06-04 02:00:00,7.11,7.53,344.92,8.91,2.53,4.6
STN_B,2025-06-04 02:00:00,5.98,7.44,395.67,12.5,5.94,6.84
STN_C,2025-06-04 02:00:00,5.97,7.14,448.32,18.38,8.11,9.6
STN_D,2025-06-04 02:00:00,5.77,7.22,494.56,24.0,12.1,14.51
STN_A,2025-06-04 03:00:00,7.55,7.69,326.1,6.65,5.4,5.64
STN_B,2025-06-04 03:00:00,7.06,7.64,403.46,12.1,6.35,7.24
STN_C,2025-06-04 03:00:00,6.26,7.33,452.31,17.97,9.01,10.31
STN_D,2025-06-04 03:00:00,5.67,7.12,521.22,25.65,13.45,12.87
STN_A,2025-06-04 04:00:00,7.13,7.74,327.77,7.49,4.97,4.0
STN_B,2025-06-04 04:00:00,6.75,7.54,388.97,10.89,5.45,8.05
